,1BY6WEcLGh8j5v7,1IF53ai7Xc0U56Y,3PZuoBAID5Wc2HD,7JYdWkrLSPkdwr4,McdE0feGgRqW7Ca,VHMLBKoKgIrUVDU,WRmjgnKYAwPKWDb,YxYtjZvoooNbGkE,ZnxXDlPa8U1GXgE,ZoEaEvLYb1n2sOq,adLQvlD726eNBSB,bvBOhCH3iADSZry,iCRJl6heRkivqQ3,ih0vzX44oOqAx2f,pkci93gMrogZuBj,rGa61gmuvPhdLxV,sjndEbLyjtCKgGv,uHbuxQJl8lW7ozc,wCURE6d3bPkepu2,z9Y9gH1T5YWrNuG,zBIq5rxdHJRwDNY,zVJPv84UY57bAof
2020-06-03 09:45:00,5591.375,9108.857143,8867.375,8672.5,6056.625,8804.375,8695.75,5908.0,8637.25,5842.625,9176.571429,5495.5,5942.625,8484.375,5872.75,5917.571429,5925.625,5928.0,5972.5,5952.125,5930.125,5946.0
2020-06-03 10:00:00,5537.285714,11320.57143,11230.0,10927.57143,6080.142857,11213.42857,10936.42857,5892.571429,10915.14286,5817.571429,11413.42857,5444.142857,5940.857143,10578.42857,5896.714286,5895.857143,5941.428571,5974.714286,5981.285714,5952.714286,5923.571429,5937.285714
2020-06-03 10:15:00,5642.714286,10044.25,9911.875,9768.75,6407.125,10082.0,9624.25,6107.0,10009.25,5994.625,10147.625,5521.714286,6162.875,9782.25,6124.625,6084.875,6229.375,6260.375,6234.714286,6267.142857,6105.0,6206.625
2020-06-03 10:30:00,7942.25,9678.142857,9852.142857,9105.857143,9160.142857,9448.857143,9713.285714,8805.142857,9527.285714,8717.285714,9895.428571,7815.125,8974.142857,9167.714286,9145.285714,9038.142857,8944.857143,9515.571429,8725.75,8775.125,8957.142857,9033.714286
2020-06-03 10:45:00,9904.714286,11388.875,11516.625,11027.375,10902.0,10866.5,11239.25,10474.375,10455.125,10687.5,11292.75,9767.0,10624.0,10169.625,10944.625,10692.25,10667.625,10874.75,10886.14286,10924.85714,10882.375,10649.5
2020-06-03 11:00:00,8707.875,13166.57143,13494.14286,12847.14286,10039.71429,13233.42857,13441.85714,9442.285714,13383.14286,9509.714286,13579.42857,8633.0,9653.0,13162.42857,9990.714286,9754.142857,9751.142857,10064.71429,9904.625,9950.0,9747.0,9749.142857
2020-06-03 11:15:00,8779.571429,9387.5,9328.25,9339.0,9438.714286,9626.0,9207.375,9366.5,9775.0,9268.875,9532.25,8871.285714,9368.25,9367.0,9167.875,9219.875,9255.428571,9262.25,9308.428571,9208.714286,9364.75,9301.0
2020-06-03 11:30:00,9618.125,10002.0,10106.57143,9813.142857,10587.0,10132.71429,9920.714286,10512.42857,10371.85714,10910.14286,10162.85714,9775.625,10927.0,10054.71429,11251.0,11026.0,10498.125,10980.85714,10441.125,10306.5,11227.57143,10689.85714
2020-06-03 11:45:00,12816.57143,11578.875,11711.5,11451.14286,13235.42857,11943.14286,11534.75,12644.5,11681.0,12773.375,11758.375,12762.42857,12605.25,11102.5,12734.375,12524.75,13017.14286,12688.375,13379.57143,13411.85714,12740.875,12863.75
2020-06-03 12:00:00,9119.875,12798.28571,13512.14286,12647.75,9707.125,13037.25,13359.14286,9355.714286,12793.85714,9017.285714,13395.0,8870.0,9348.285714,12406.57143,8968.571429,9082.0,9477.625,9042.428571,9778.0,9526.75,9175.428571,9365.142857
2020-06-03 12:15:00,9623.571429,10764.75,10518.625,10686.28571,10466.85714,10803.42857,10663.75,10229.5,10696.75,9980.0,11072.25,9412.428571,10277.0,10437.5,10122.625,10035.375,10231.57143,10277.0,10363.85714,10222.71429,10131.875,10284.25
2020-06-03 12:30:00,10605.875,9361.714286,9338.285714,9461.625,11306.25,9854.75,9301.714286,11238.14286,10100.14286,11379.71429,9566.857143,10598.875,11228.28571,9936.142857,11015.42857,11312.71429,11044.0,10814.14286,11174.0,10936.125,11551.85714,10876.85714
2020-06-03 12:45:00,12692.57143,10427.75,10612.0,10073.28571,12593.28571,10480.57143,10317.14286,12432.28571,10771.71429,12556.57143,10372.25,12427.85714,12122.25,10378.14286,11514.0,11676.375,12447.14286,11519.375,12830.57143,12779.85714,12182.625,11893.75
2020-06-03 13:00:00,10327.0,8259.0,8107.333333,7940.0,11184.125,8294.0,8003.666667,10910.25,8466.0,11068.375,8214.0,9931.25,11289.28571,8271.0,11335.28571,11547.42857,10860.125,11501.0,11395.0,11741.25,11380.28571,11270.85714
2020-06-03 13:15:00,9709.0,7003.0,9945.25,9946.5,10292.28571,9781.125,9299.375,10042.57143,9770.875,9826.857143,7204.0,9479.571429,10422.5,9337.125,10095.28571,10048.875,10398.71429,10199.0,10105.14286,10029.14286,10118.5,10207.625
2020-06-03 13:30:00,9493.5,10615.71429,8666.714286,9176.142857,10712.25,9212.571429,8584.285714,10099.0,10099.28571,10016.625,10660.14286,9588.0,10154.14286,9881.428571,10527.25,10265.42857,10500.375,10453.875,10461.875,10080.625,10192.28571,10176.42857
2020-06-03 13:45:00,8132.5,8722.625,10376.25,10413.5,8541.0,10687.375,10008.125,8198.5,9827.5,8109.0,8817.0,7762.0,8597.0,9325.5,8701.5,8570.0,8493.5,9056.5,8154.0,8037.5,8344.5,9345.5
2020-06-03 14:00:00,8785.875,11157.14286,12240.71429,11444.57143,10188.57143,11939.85714,11666.85714,9647.142857,12370.0,9831.428571,11173.14286,8917.75,9838.428571,11680.0,10037.85714,9654.571429,10033.42857,9933.571429,7545.0,7946.0,9896.142857,9331.571429
2020-06-03 14:15:00,9354.0,11352.71429,11064.75,11288.5,9602.75,11829.0,11030.0,9765.75,11332.0,9720.25,11997.71429,9141.142857,9478.75,10809.625,9303.25,9078.125,9550.0,9160.25,9963.285714,9323.428571,9414.875,9093.125
2020-06-03 14:30:00,8804.0,10785.375,6253.285714,7173.285714,10394.0,6635.857143,5883.428571,10081.57143,6568.714286,10147.42857,11614.25,9069.625,9831.571429,6805.571429,10040.71429,9798.857143,9656.285714,9719.0,10138.85714,9781.857143,9913.142857,9856.0
2020-06-03 14:45:00,11969.28571,7387.0,5052.375,5177.875,12150.125,5267.375,4900.875,11374.875,5352.625,11330.25,6936.714286,11274.14286,11879.875,5714.875,12517.75,12121.25,11899.625,12249.75,9829.75,9851.375,11808.375,12488.875
2020-06-03 15:00:00,10790.875,5415.25,5894.0,5436.0,11065.28571,5757.0,5732.0,10881.42857,5374.428571,11494.14286,5152.125,10695.125,10766.0,4740.142857,10535.0,10615.57143,10662.71429,10464.42857,11943.14286,12308.57143,11190.0,10687.28571
2020-06-03 15:15:00,5375.0,5431.571429,3540.75,3612.5,7507.428571,3686.375,3467.125,7318.875,3933.125,7496.875,5817.0,5096.571429,7209.125,3854.625,7272.375,7247.0,7141.0,7620.875,11032.0,10959.875,7390.375,7611.0
2020-06-03 15:30:00,5477.25,3691.0,2409.714286,2467.142857,6829.375,2514.714286,2351.714286,6032.857143,2625.428571,5707.714286,3633.375,4490.625,6153.857143,2604.285714,5226.142857,5669.857143,6261.125,5213.428571,7276.857143,7337.0,6081.0,5308.428571
2020-06-03 15:45:00,5176.285714,2478.285714,4194.875,4082.5,4586.571429,3957.75,4145.5,4875.5,4044.375,5064.25,2484.857143,5268.857143,4844.25,3893.875,5158.25,5166.0,4513.0,5320.75,6594.625,6903.125,5081.125,4842.375
2020-06-03 16:00:00,3675.875,4169.875,5022.714286,5166.571429,4222.75,5164.285714,4824.142857,3844.142857,5506.714286,3782.285714,4214.875,3522.875,4003.0,5541.285714,3887.0,3950.571429,4077.375,3940.0,4612.142857,4428.285714,3986.428571,4039.142857
2020-06-03 16:15:00,2390.142857,5188.857143,2491.125,2740.571429,2770.857143,2872.285714,2435.75,2602.75,3017.375,2520.25,5226.0,2331.285714,2653.5,2964.625,2639.625,2592.875,2670.857143,2742.0,4163.625,4170.5,2587.25,2715.5
2020-06-03 16:30:00,3944.875,2745.25,1875.714286,1955.0,4533.375,1931.625,1729.857143,4763.142857,2150.285714,4751.142857,2763.0,3940.5,4767.857143,2119.0,4757.714286,4982.428571,4412.75,4705.857143,2722.428571,2770.571429,4948.571429,4234.571429
2020-06-03 16:45:00,4889.857143,1935.571429,1007.125,1113.428571,6008.857143,1066.142857,935.75,5538.142857,1218.285714,5637.142857,1929.571429,4916.857143,5521.125,1190.142857,5714.875,5552.625,5861.571429,5765.25,4360.5,4277.625,5562.375,5733.0
2020-06-03 17:00:00,2582.25,1046.125,619.1428571,687.5,2953.0,687.625,595.2857143,2998.125,720.875,2967.25,1053.125,2611.875,2782.857143,742.125,2855.142857,2903.857143,2861.125,2829.571429,5847.285714,5880.714286,2939.857143,2693.285714
2020-06-03 17:15:00,1847.857143,636.2857143,360.4285714,364.5714286,2274.571429,366.7142857,351.7142857,2206.428571,373.1428571,2180.714286,643.0,1913.714286,2219.875,371.0,2335.428571,2238.0,2254.142857,2270.142857,2858.25,2801.75,2235.25,2205.5
2020-06-03 17:30:00,1040.125,360.25,98.125,99.0,1274.75,100.25,96.125,1291.75,101.5,1267.875,370.5,1038.25,1287.285714,102.25,1358.625,1290.142857,1274.0,1336.875,2222.0,2201.142857,1300.0,1265.285714
2020-06-03 17:45:00,602.7142857,87.57142857,0.0,0.0,687.5714286,0.0,0.0,685.8571429,0.0,661.1428571,91.0,592.8571429,713.7142857,0.0,680.2857143,667.875,671.0,688.2857143,1245.5,1227.875,691.5714286,721.25
2020-06-03 18:00:00,347.0,0.0,0.0,0.0,371.25,0.0,0.0,365.625,0.0,361.0,0.0,342.2857143,372.625,0.0,371.25,360.1428571,362.125,378.25,675.7142857,689.5714286,374.5,361.4285714
2020-06-03 18:15:00,96.375,0.0,0.0,0.0,90.28571429,0.0,0.0,90.57142857,0.0,89.0,0.0,92.125,103.2857143,0.0,90.85714286,92.5,88.28571429,105.0,358.25,355.5,105.2857143,93.0
2020-06-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.57142857,86.42857143,0.0,0.0
2020-06-03 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 05:00:00,0.0,0.0,77.125,80.625,0.0,67.75,65.375,0.0,77.0,0.0,0.0,0.0,0.0,78.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 05:15:00,0.0,77.875,398.1428571,400.4285714,0.0,403.8571429,394.0,0.0,393.0,0.0,91.0,0.0,0.0,386.1428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 05:30:00,0.0,397.4285714,774.75,764.5,0.0,775.125,766.25,0.0,751.375,0.0,409.2857143,0.0,0.0,733.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04 05:45:00,70.75,776.875,1302.714286,1271.714286,61.25,1285.714286,1278.571429,80.85714286,1235.857143,66.57142857,790.0,68.375,48.14285714,1198.0,64.71428571,48.14285714,59.0,66.71428571,0.0,0.0,64.57142857,46.85714286
2020-06-04 06:00:00,362.8571429,1298.428571,2048.375,1907.571429,381.4285714,1938.285714,2004.75,368.1428571,1873.285714,366.0,1316.714286,355.7142857,382.125,1804.714286,381.25,377.125,370.0,387.875,73.125,74.375,385.75,374.625
2020-06-04 06:15:00,700.25,2042.75,2763.857143,2572.875,734.25,2619.625,2706.285714,719.0,2526.75,713.125,2073.5,688.875,734.1428571,2443.25,729.1428571,730.0,719.125,737.8571429,375.5714286,375.4285714,740.1428571,726.5714286
2020-06-04 06:30:00,1146.428571,2745.714286,2709.0,2707.714286,1190.428571,2742.285714,2617.714286,1166.428571,2679.142857,1152.857143,2801.571429,1124.428571,1179.625,2622.0,1168.0,1163.75,1167.142857,1186.875,718.75,720.875,1184.375,1174.0
2020-06-04 06:45:00,1787.0,2711.625,3521.25,3473.875,1846.75,3550.75,3446.375,1810.75,3392.5,1792.375,2707.875,1744.125,1809.142857,3356.0,1778.714286,1773.142857,1810.25,1819.0,1157.714286,1173.857143,1802.428571,1800.714286
2020-06-04 07:00:00,2387.142857,3756.142857,4992.714286,4962.428571,2472.0,5129.142857,4872.0,2430.571429,5177.571429,2406.285714,3804.0,2343.0,2461.0,4910.428571,2412.0,2422.625,2419.428571,2454.625,1774.75,1822.125,2459.75,2433.0
2020-06-04 07:15:00,2419.875,5019.0,6005.125,5807.375,2653.25,5986.125,5689.5,2570.875,5169.875,2522.625,5113.5,2374.25,2483.0,4533.625,2426.571429,2454.857143,2572.5,2489.285714,2393.571429,2436.857143,2469.714286,2529.857143
2020-06-04 07:30:00,3138.142857,6021.857143,7810.285714,7418.142857,3498.714286,7281.285714,7808.428571,3232.285714,6334.571429,3230.571429,5984.571429,3189.142857,3179.0,6065.714286,3188.714286,3413.25,3415.571429,3251.285714,2541.375,2585.5,3146.285714,3534.5
2020-06-04 07:45:00,4837.571429,7294.625,4995.0,4575.0,5102.0,4979.375,5016.5,5011.625,5056.5,4878.375,7470.25,4815.714286,4988.75,4865.5,4644.375,4745.428571,4859.125,4712.0,3460.0,3430.428571,4940.5,4787.714286
2020-06-04 08:00:00,4898.625,5141.285714,7464.428571,7057.571429,5178.142857,7704.142857,8078.571429,5189.428571,7724.0,5403.571429,5352.142857,4791.0,5150.428571,7465.857143,4868.142857,5374.125,4720.857143,4703.714286,4951.125,4953.5,5353.285714,4997.75
2020-06-04 08:15:00,6131.571429,7539.428571,7338.125,6487.625,5624.625,7533.375,8093.75,5980.0,6133.125,5636.625,7836.285714,5721.142857,5969.0,6185.75,6421.375,5820.714286,5737.0,5945.875,5063.428571,5384.714286,5820.375,6396.857143
2020-06-04 08:30:00,4890.5,7198.5,6786.285714,6582.857143,5575.285714,7646.142857,6600.571429,4628.714286,6684.857143,4350.428571,7417.25,4704.25,4432.714286,6654.714286,4372.0,3896.571429,5137.857143,4740.0,5892.142857,6132.142857,4137.714286,4497.142857
2020-06-04 08:45:00,7905.714286,6877.142857,6895.0,5869.75,9058.5,5520.125,5663.5,7587.625,6334.125,7192.25,7400.428571,6561.428571,7903.125,6947.25,7225.5,6831.125,8051.75,8284.625,5504.375,5535.875,7295.0,7398.625
2020-06-04 09:00:00,5296.0,6114.125,10884.71429,10065.0,7421.142857,9883.285714,10640.14286,5150.428571,10215.71429,4976.714286,5574.375,5696.375,6217.285714,10678.57143,6582.142857,5504.0,6662.0,7413.571429,8392.857143,8366.0,5093.571429,6822.428571
2020-06-04 09:15:00,5271.0,10103.57143,7652.625,8073.125,6793.75,8099.5,7669.875,5988.375,8209.0,6443.0,10408.0,5154.142857,6845.875,7950.5,6849.25,6988.5,6364.625,7469.25,6655.5,8604.625,6894.0,7239.5
2020-06-04 09:30:00,5478.5,7895.0,9157.857143,9207.142857,7421.857143,9771.857143,9041.0,6523.285714,10493.85714,6777.285714,8286.625,6026.0,7357.571429,10033.0,7775.0,6870.571429,7449.428571,7884.0,6442.428571,6760.571429,6629.428571,8592.857143
2020-06-04 09:45:00,9106.571429,9912.0,11572.375,11254.625,10345.85714,11227.625,11791.625,8104.625,11500.5,9538.125,10214.0,9640.571429,8622.75,11196.125,8971.125,8722.375,9804.714286,9759.625,7188.75,6938.0,8799.625,8704.25
2020-06-04 10:00:00,7213.875,11698.625,10859.42857,10613.0,8604.375,10747.85714,11335.0,8376.428571,10639.14286,7593.571429,12000.0,6683.375,8831.571429,9649.857143,7956.428571,8574.142857,7928.25,8716.714286,9753.571429,10364.71429,8495.285714,9366.714286
2020-06-04 10:15:00,9091.857143,10480.85714,9150.5,9039.428571,9449.428571,9465.857143,10639.625,9369.625,10655.14286,10275.25,10193.42857,9942.857143,9395.25,10094.71429,10168.875,9328.875,9935.285714,10478.0,8242.125,8536.0,9827.125,10083.5
2020-06-04 10:30:00,12441.75,9092.75,9886.142857,9627.25,13187.0,9225.875,9460.285714,12790.42857,8906.375,12599.57143,9460.25,11161.0,13358.0,8652.375,12141.0,13270.14286,12372.5,12090.28571,9738.0,9497.857143,13136.0,13021.14286
2020-06-04 10:45:00,7570.142857,10139.57143,10162.28571,10196.28571,9127.857143,10097.71429,10392.28571,10351.28571,9926.714286,9324.0,9882.571429,9421.142857,10069.25,9775.285714,9588.0,10675.125,9158.285714,9341.5,12652.5,12206.625,11291.375,8843.5
2020-06-04 11:00:00,9852.5,10743.75,12695.625,10694.5,9468.5,11685.75,12342.625,11014.75,12387.625,10568.375,10971.875,10105.375,9839.714286,11675.125,10144.85714,10653.57143,10275.75,9238.428571,9504.714286,8945.857143,10784.57143,9387.142857
2020-06-04 11:15:00,8034.714286,11078.0,13080.0,12115.57143,9712.285714,12113.14286,12400.71429,9178.571429,11109.28571,8946.857143,11450.42857,8265.428571,9503.625,10828.0,10086.625,9509.375,9387.714286,10179.75,9747.625,7706.125,9566.125,9629.25
2020-06-04 11:30:00,10206.0,11624.625,9490.5,8469.125,10990.0,7708.5,10138.625,10763.5,8029.875,10978.25,12135.625,10090.25,11124.42857,9128.625,11107.0,10924.28571,10783.625,11173.57143,9218.285714,9620.142857,11195.57143,11092.71429
2020-06-04 11:45:00,10773.42857,8003.0,7461.714286,7370.142857,12261.57143,7461.571429,6321.857143,11194.28571,7983.428571,11448.0,8701.285714,10026.14286,11320.71429,8493.857143,13048.57143,10587.875,12006.85714,11730.14286,10582.25,10785.125,11472.28571,10392.5
2020-06-04 12:00:00,10894.42857,8451.25,13340.5,13496.25,9448.25,13365.75,13574.25,10610.5,13119.5,10012.875,9049.625,11696.57143,10214.375,12294.5,10587.75,10838.14286,10766.625,10141.75,12439.0,12262.57143,10599.125,11624.57143
2020-06-04 12:15:00,7905.625,14049.28571,12336.0,13412.14286,10767.71429,13047.28571,11131.28571,9734.0,13167.28571,9596.714286,14413.42857,7097.25,9990.571429,12216.0,9591.285714,9915.75,9512.428571,10567.85714,9920.5,9129.375,10273.14286,10572.25
2020-06-04 12:30:00,7234.142857,12934.71429,8314.75,8120.0,8948.75,8175.0,8202.125,8255.125,8210.375,7675.5,13240.57143,7500.714286,7891.0,8347.375,8754.0,8328.0,9138.375,8619.625,10168.0,10265.0,8205.5,8467.714286
2020-06-04 12:45:00,11488.5,8032.125,11054.57143,10672.28571,11140.57143,11059.71429,10467.28571,11991.85714,11179.28571,12626.57143,8205.75,11964.75,12260.28571,10719.57143,12434.85714,12260.375,11886.0,11807.42857,8883.714286,8577.285714,12212.71429,10454.625
2020-06-04 13:00:00,12277.28571,11153.85714,6227.5,6380.875,12071.0,7171.5,6328.875,12259.5,7534.5,12461.5,11215.28571,12436.42857,12992.375,7356.75,12431.25,12274.71429,12379.25,12008.875,11510.75,10064.0,12496.0,11975.71429
2020-06-04 13:15:00,7316.25,7030.875,6610.0,7140.571429,7744.857143,6944.0,6081.428571,7620.285714,7270.571429,8039.428571,7368.5,7486.625,7702.857143,7270.428571,8064.142857,7758.714286,8012.142857,7914.428571,12499.28571,11777.28571,8002.571429,7341.142857
2020-06-04 13:30:00,11085.85714,6960.142857,7534.75,6820.125,11383.125,7334.375,7181.625,11635.5,7444.375,11680.25,6667.428571,10577.85714,11923.75,7002.75,11576.75,11839.75,11687.25,11342.0,7794.875,7347.75,11870.5,11690.625
2020-06-04 13:45:00,7806.5,7730.25,10965.85714,10242.42857,9754.285714,10496.85714,10495.57143,9056.714286,9810.714286,8058.428571,7950.5,7622.875,9694.142857,9189.428571,7785.0,9387.714286,8373.571429,8902.428571,11565.85714,11051.57143,8800.285714,9029.0
2020-06-04 14:00:00,6583.0,10267.42857,11680.25,11183.5,8335.0,11590.625,11392.875,7552.25,11259.25,6783.25,10478.85714,5919.571429,7958.25,10951.875,7272.625,7470.75,7693.142857,7768.125,9376.0,8602.625,7217.0,9141.5
